elapsed_s,pid,raw,bytes
123.043,221022,"62102200",0x00(0)
123.086,2210A6,"6210A600",0x00(0)
123.164,223018,"7F2231",ERR
123.219,2210A8,"6210A845",0x45(69)
123.271,22101F,"7F2231",ERR
123.319,2210B0,"6210B09E",0x9E(158)
123.830,221021,"62102137EFE4CD",0x37(55)+0xEF(239)
123.876,223050,"7F2231",ERR
123.928,22309A,"7F2231",ERR
124.907,221022,"62102200",0x00(0)
124.960,2210A6,"6210A600",0x00(0)
125.017,223018,"7F2231",ERR
125.069,2210A8,"6210A800",0x00(0)
125.125,22101F,"7F2231",ERR
125.169,2210B0,"6210B09E",0x9E(158)
126.165,221022,"62102200",0x00(0)
126.666,2210A6,"6210A6",ERR
126.712,223018,"00",ERR
126.883,2210A8,"7F2231",ERR
126.894,22101F,"6210A845",0x45(69)
126.910,2210B0,"7F2231STOPPED",ERR
127.135,2210B1,"6210B100",0x00(0)
127.673,221022,"62102200",0x00(0)
127.898,2210A6,"6210A600",0x00(0)
128.060,223018,"7F2231",ERR
128.108,2210A8,"6210A846",0x46(70)
128.154,22101F,"7F2231",ERR
128.222,2210B0,"6210B02A",0x2A(42)
128.867,221021,"62102137EFE4CD",0x37(55)+0xEF(239)
128.914,223050,"7F2231",ERR
128.965,22309A,"7F2231",ERR
129.505,221022,"62102200",0x00(0)
129.579,2210A6,"6210A600",0x00(0)
129.631,223018,"7F2231",ERR
129.793,2210A8,"6210A846",0x46(70)
130.046,22101F,"7F2231",ERR
130.088,2210B0,"6210B027",0x27(39)
130.903,221022,"62102200",0x00(0)
130.942,2210A6,"6210A600",0x00(0)
130.995,223018,"7F2231",ERR
131.041,2210A8,"6210A800",0x00(0)
131.091,22101F,"7F2231",ERR
131.145,2210B0,"6210B027",0x27(39)
132.564,221022,"OK",ERR
132.628,2210A6,"62102200STOPPED",ERR
132.703,223018,"NO DATA",ERR
132.774,2210A8,"7F2231",ERR
132.841,22101F,"6210A845",0x45(69)
132.912,2210B0,"7F2231",ERR
132.943,2210B1,"6210B027STOPPED",ERR
133.217,221022,"?",ERR
133.262,2210A6,"62102200STOPPED",ERR
133.278,223018,"STOPPED",ERR
133.471,2210A8,"7F2313STOPPED",ERR
133.500,22101F,"NO DATA",ERR
133.640,2210B0,"7F2231",ERR
133.909,221021,"62102137EFE4CD",0x37(55)+0xEF(239)
133.956,223050,"7F2231",ERR
134.007,22309A,"7F2231",ERR
134.743,221022,"62102200",0x00(0)
134.815,2210A6,"6210A600",0x00(0)
134.874,223018,"7F2231",ERR
134.919,2210A8,"6210A800",0x00(0)
134.972,22101F,"7F2231",ERR
135.021,2210B0,"6210B027",0x27(39)
136.092,221022,"62102200",0x00(0)
136.133,2210A6,"6210A600",0x00(0)
136.195,223018,"7F2231",ERR
136.249,2210A8,"6210A800",0x00(0)
136.297,22101F,"7F2231",ERR
136.352,2210B0,"6210B027",0x27(39)
136.548,2210B1,"6210B100",0x00(0)
137.347,221022,"62102200",0x00(0)
137.507,2210A6,"6210A600",0x00(0)
137.604,223018,"7F2231",ERR
137.648,2210A8,"6210A800",0x00(0)
137.703,22101F,"7F2231",ERR
137.762,2210B0,"6210B027",0x27(39)
138.267,221021,"62102137EFE4CD",0x37(55)+0xEF(239)
138.319,223050,"7F2231",ERR
138.367,22309A,"7F2231",ERR
139.025,221022,"62102200",0x00(0)
139.077,2210A6,"6210A600",0x00(0)
139.138,223018,"7F2231",ERR
139.354,2210A8,"6210A845",0x45(69)
139.503,22101F,"7F2231",ERR
139.557,2210B0,"6210B027",0x27(39)
140.348,221022,"62102200",0x00(0)
140.402,2210A6,"6210A63A",0x3A(58)
140.460,223018,"7F2231",ERR
140.509,2210A8,"6210A800",0x00(0)
140.560,22101F,"7F2231",ERR
140.606,2210B0,"6210B09B",0x9B(155)
141.219,2210B1,"6210B101",0x01(1)
141.755,221022,"62102200",0x00(0)
141.808,2210A6,"6210A63E",0x3E(62)
141.869,223018,"7F2231",ERR
141.915,2210A8,"6210A800",0x00(0)
141.968,22101F,"7F2231",ERR
142.014,2210B0,"6210B09B",0x9B(155)
142.616,221021,"62102137EFE4CD",0x37(55)+0xEF(239)
142.776,223050,"7F2231",ERR
142.966,22309A,"7F2231",ERR
143.552,221022,"62102200",0x00(0)
143.619,2210A6,"6210A613",0x13(19)
143.680,223018,"7F2231",ERR
143.727,2210A8,"6210A800",0x00(0)
143.774,22101F,"7F2231",ERR
143.827,2210B0,"6210B03B",0x3B(59)
144.555,221022,"62102200",0x00(0)
144.610,2210A6,"6210A626",0x26(38)
144.760,223018,"7F2231",ERR
144.959,2210A8,"6210A800",0x00(0)
145.072,22101F,"7F2231",ERR
145.120,2210B0,"6210B029",0x29(41)
145.873,221022,"62102200",0x00(0)
145.916,2210A6,"6210A63C",0x3C(60)
145.968,223018,"7F2231",ERR
146.021,2210A8,"6210A800",0x00(0)
146.074,22101F,"7F2231",ERR
146.122,2210B0,"6210B027",0x27(39)
146.193,2210B1,"6210B109",0x09(9)
147.268,221022,"62102200",0x00(0)
147.325,2210A6,"6210A673",0x73(115)
147.380,223018,"7F2231",ERR
147.430,2210A8,"6210A800",0x00(0)
147.500,22101F,"7F2231",ERR
147.556,2210B0,"6210B09B",0x9B(155)
147.962,221021,"62102137EFE4CD",0x37(55)+0xEF(239)
148.020,223050,"7F2231",ERR
148.067,22309A,"7F2231",ERR
149.127,221022,"62102200",0x00(0)
149.173,2210A6,"6210A64B",0x4B(75)
149.222,223018,"7F2231",ERR
149.276,2210A8,"6210A846",0x46(70)
149.325,22101F,"7F2231",ERR
149.373,2210B0,"6210B09E",0x9E(158)
150.163,221022,"62102200",0x00(0)
150.362,2210A6,"6210A634",0x34(52)
150.506,223018,"7F2231",ERR
150.554,2210A8,"6210A800",0x00(0)
150.611,22101F,"7F2231",ERR
150.663,2210B0,"6210B09F",0x9F(159)
150.863,2210B1,"6210B100",0x00(0)
151.533,221022,"62102200",0x00(0)
151.592,2210A6,"6210A614",0x14(20)
151.638,223018,"7F2231",ERR
151.693,2210A8,"6210A800",0x00(0)
151.750,22101F,"7F2231",ERR
151.796,2210B0,"6210B09E",0x9E(158)
152.584,221021,"62102137EFE4CD",0x37(55)+0xEF(239)
152.637,223050,"7F2231",ERR
152.691,22309A,"7F2231",ERR
153.408,221022,"62102200",0x00(0)
153.464,2210A6,"6210A608",0x08(8)
153.520,223018,"7F2231",ERR
153.579,2210A8,"6210A845",0x45(69)
153.635,22101F,"7F2231",ERR
153.685,2210B0,"6210B027",0x27(39)
154.737,221022,"62102200",0x00(0)
154.788,2210A6,"6210A607",0x07(7)
154.832,223018,"7F2231",ERR
154.905,2210A8,"6210A800",0x00(0)
154.956,22101F,"7F2231",ERR
155.004,2210B0,"6210B027",0x27(39)
155.324,2210B1,"6210B100",0x00(0)
156.149,221022,"62102200",0x00(0)
156.204,2210A6,"6210A606",0x06(6)
156.252,223018,"7F2231",ERR
156.304,2210A8,"6210A800",0x00(0)
156.350,22101F,"7F2231",ERR
156.427,2210B0,"6210B027",0x27(39)
157.010,221021,"62102137EFE4CD",0x37(55)+0xEF(239)
157.064,223050,"7F2231",ERR
157.119,22309A,"7F2231",ERR
157.923,221022,"OK",ERR
158.011,2210A6,"62102200",0x00(0)
158.022,223018,"6210A600",0x00(0)
158.039,2210A8,"7F2231STOPPED",ERR
158.052,22101F,"STOPPED",ERR
158.066,2210B0,"STOPPED",ERR
158.341,221022,"?",ERR
158.393,2210A6,"62102200",0x00(0)
158.443,223018,"7F2231",ERR
158.497,2210A8,"6210A800",0x00(0)
158.544,22101F,"7F2231",ERR
158.598,2210B0,"6210B027",0x27(39)
159.430,221022,"62102200",0x00(0)
159.621,2210A6,"6210A600",0x00(0)
159.806,223018,"7F2231",ERR
159.867,2210A8,"6210A845",0x45(69)
159.915,22101F,"7F2231",ERR
159.961,2210B0,"6210B09B",0x9B(155)
160.008,2210B1,"6210B100",0x00(0)
160.802,221022,"62102200",0x00(0)
160.847,2210A6,"6210A600",0x00(0)
160.901,223018,"7F2231",ERR
160.952,2210A8,"6210A800",0x00(0)
161.009,22101F,"7F2231",ERR
161.070,2210B0,"6210B09B",0x9B(155)
161.827,221021,"62102137EFE4CD",0x37(55)+0xEF(239)
161.880,223050,"7F2231",ERR
161.938,22309A,"7F2231",ERR
162.663,221022,"62102200",0x00(0)
162.722,2210A6,"6210A600",0x00(0)
162.773,223018,"7F2231",ERR
162.839,2210A8,"6210A800",0x00(0)
162.896,22101F,"7F2231",ERR
162.952,2210B0,"6210B09E",0x9E(158)
163.983,221022,"62102200",0x00(0)
164.037,2210A6,"6210A600",0x00(0)
164.088,223018,"7F2231",ERR
164.157,2210A8,"6210A845",0x45(69)
164.207,22101F,"7F2231",ERR
164.253,2210B0,"6210B09E",0x9E(158)
164.480,2210B1,"6210B100",0x00(0)
165.149,221022,"62102200",0x00(0)
165.195,2210A6,"6210A600",0x00(0)
165.326,223018,"7F2231",ERR
165.543,2210A8,"6210A800",0x00(0)
165.624,22101F,"7F2231",ERR
165.682,2210B0,"6210B09E",0x9E(158)
166.223,221021,"62102137EFE4CD",0x37(55)+0xEF(239)
166.279,223050,"7F2231",ERR
166.325,22309A,"7F2231",ERR
167.280,221022,"62102200",0x00(0)
167.337,2210A6,"6210A600",0x00(0)
167.387,223018,"7F2231",ERR
167.443,2210A8,"6210A845",0x45(69)
167.489,22101F,"7F2231",ERR
167.544,2210B0,"6210B09E",0x9E(158)
168.313,221022,"62102200",0x00(0)
168.367,2210A6,"6210A600",0x00(0)
168.417,223018,"7F2231",ERR
168.468,2210A8,"6210A800",0x00(0)
168.524,22101F,"7F2231",ERR
168.570,2210B0,"6210B09E",0x9E(158)
169.122,2210B1,"6210B100",0x00(0)
169.709,221022,"62102200",0x00(0)
169.762,2210A6,"6210A600",0x00(0)
169.805,223018,"7F2231",ERR
169.851,2210A8,"6210A845",0x45(69)
169.906,22101F,"7F2231",ERR
169.956,2210B0,"6210B09E",0x9E(158)
170.646,221021,"62102137EFE4CD",0x37(55)+0xEF(239)
170.847,223050,"7F2231",ERR
171.039,22309A,"7F2231",ERR
171.592,221022,"62102200",0x00(0)
171.647,2210A6,"6210A600",0x00(0)
171.703,223018,"7F2231",ERR
171.768,2210A8,"6210A845",0x45(69)
171.835,22101F,"7F2231",ERR
171.890,2210B0,"6210B09E",0x9E(158)
172.957,221022,"62102200",0x00(0)
173.014,2210A6,"6210A600",0x00(0)
173.074,223018,"7F2231",ERR
173.127,2210A8,"6210A800",0x00(0)
173.183,22101F,"7F2231",ERR
173.228,2210B0,"6210B09E",0x9E(158)
173.995,221022,"62102200",0x00(0)
174.050,2210A6,"6210A600",0x00(0)
174.098,223018,"7F2231",ERR
174.146,2210A8,"6210A846",0x46(70)
174.201,22101F,"7F2231",ERR
174.257,2210B0,"6210B09E",0x9E(158)
174.312,2210B1,"6210B100",0x00(0)
175.377,221022,"62102200",0x00(0)
175.426,2210A6,"6210A600",0x00(0)
175.473,223018,"7F2231",ERR
175.525,2210A8,"6210A800",0x00(0)
175.581,22101F,"7F2231",ERR
175.649,2210B0,"6210B09E",0x9E(158)
176.062,221021,"62102137EFE4CD",0x37(55)+0xEF(239)
176.118,223050,"7F2231",ERR
176.175,22309A,"7F2231",ERR
177.194,221022,"62102200",0x00(0)
177.249,2210A6,"6210A600",0x00(0)
177.308,223018,"7F2231",ERR
177.364,2210A8,"6210A845",0x45(69)
177.407,22101F,"7F2231",ERR
177.463,2210B0,"6210B09E",0x9E(158)
178.541,221022,"62102200",0x00(0)
178.600,2210A6,"6210A660",0x60(96)
178.667,223018,"7F2231",ERR
178.712,2210A8,"6210A800",0x00(0)
178.764,22101F,"7F2231",ERR
178.822,2210B0,"6210B09E",0x9E(158)
179.003,2210B1,"6210B100",0x00(0)
179.701,221022,"62102200",0x00(0)
179.750,2210A6,"6210A66E",0x6E(110)
179.857,223018,"7F2231",ERR
180.064,2210A8,"6210A845",0x45(69)
180.211,22101F,"7F2231",ERR
180.257,2210B0,"6210B09E",0x9E(158)
180.768,221021,"62102137EFE4CD",0x37(55)+0xEF(239)
180.826,223050,"7F2231",ERR
180.892,22309A,"7F2231",ERR
180.946,223062,"7F2231",ERR
180.991,223048,"7F2231",ERR
181.050,223068,"7F2231",ERR
181.102,22304A,"7F2231",ERR
182.035,221022,"62102200",0x00(0)
182.113,2210A6,"6210A63A",0x3A(58)
182.168,223018,"7F2231",ERR
182.226,2210A8,"6210A846",0x46(70)
182.284,22101F,"7F2231",ERR
182.331,2210B0,"6210B09E",0x9E(158)
183.112,221022,"62102200",0x00(0)
183.167,2210A6,"6210A611",0x11(17)
183.227,223018,"7F2231",ERR
183.298,2210A8,"6210A800",0x00(0)
183.348,22101F,"7F2231",ERR
183.402,2210B0,"6210B09E",0x9E(158)
183.713,2210B1,"6210B100",0x00(0)
184.594,221022,"62102200",0x00(0)
184.651,2210A6,"6210A600",0x00(0)
184.705,223018,"7F2231",ERR
184.751,2210A8,"6210A845",0x45(69)
184.816,22101F,"7F2231",ERR
184.867,2210B0,"6210B02A",0x2A(42)
185.812,221021,"62102137EFE4CD",0x37(55)+0xEF(239)
185.873,223050,"7F2231",ERR
185.928,22309A,"7F2231",ERR
185.973,223062,"7F2231",ERR
186.028,223048,"7F2231",ERR
186.087,223068,"7F2231",ERR
186.142,22304A,"7F2231",ERR
186.726,221022,"62102200",0x00(0)
186.784,2210A6,"6210A600",0x00(0)
186.838,223018,"7F2231",ERR
186.900,2210A8,"6210A800",0x00(0)
186.949,22101F,"7F2231",ERR
186.999,2210B0,"6210B09C",0x9C(156)
188.019,221022,"62102200",0x00(0)
188.068,2210A6,"6210A600",0x00(0)
188.118,223018,"7F2231",ERR
188.166,2210A8,"6210A800",0x00(0)
188.211,22101F,"7F2231",ERR
188.262,2210B0,"6210B09E",0x9E(158)
189.017,221022,"62102200",0x00(0)
189.075,2210A6,"6210A600",0x00(0)
189.126,223018,"7F2231",ERR
189.245,2210A8,"6210A800",0x00(0)
189.457,22101F,"7F2231",ERR
189.575,2210B0,"6210B09E",0x9E(158)
189.623,2210B1,"6210B100",0x00(0)
190.437,221022,"62102200",0x00(0)
190.483,2210A6,"6210A600",0x00(0)
190.540,223018,"7F2231",ERR
190.584,2210A8,"6210A800",0x00(0)
190.629,22101F,"7F2231",ERR
190.679,2210B0,"6210B09E",0x9E(158)
191.340,221021,"62102137EFE4CD",0x37(55)+0xEF(239)
191.468,223050,"7F2231",ERR
191.514,22309A,"7F2231",ERR
191.564,223062,"7F2231",ERR
191.618,223048,"7F2231",ERR
191.664,223068,"7F2231",ERR
191.732,22304A,"7F2231",ERR
192.502,221022,"62102200",0x00(0)
192.561,2210A6,"6210A600",0x00(0)
192.611,223018,"7F2231",ERR
192.663,2210A8,"6210A800",0x00(0)
192.720,22101F,"7F2231",ERR
192.779,2210B0,"6210B09E",0x9E(158)
193.852,221022,"62102200",0x00(0)
193.910,2210A6,"6210A600",0x00(0)
193.965,223018,"7F2231",ERR
194.022,2210A8,"6210A845",0x45(69)
194.071,22101F,"7F2231",ERR
194.119,2210B0,"6210B09E",0x9E(158)
194.313,2210B1,"6210B100",0x00(0)
195.258,221022,"62102200",0x00(0)
195.306,2210A6,"6210A600",0x00(0)
195.356,223018,"7F2231",ERR
195.403,2210A8,"6210A845",0x45(69)
195.451,22101F,"7F2231",ERR
195.512,2210B0,"6210B09E",0x9E(158)
196.026,221021,"62102137EFE4CD",0x37(55)+0xEF(239)
196.107,223050,"7F2231",ERR
196.162,22309A,"7F2231",ERR
196.205,223062,"7F2231",ERR
196.261,223048,"7F2231",ERR
196.314,223068,"7F2231",ERR
196.364,22304A,"7F2231",ERR
197.349,221022,"62102200",0x00(0)
197.409,2210A6,"6210A600",0x00(0)
197.465,223018,"7F2231",ERR
197.536,2210A8,"6210A846",0x46(70)
197.594,22101F,"7F2231",ERR
197.651,2210B0,"6210B09E",0x9E(158)
198.939,221022,"62102200",0x00(0)
199.255,2210A6,"6210A600",0x00(0)
199.438,223018,"7F2231",ERR
199.494,2210A8,"6210A800",0x00(0)
199.542,22101F,"7F2231",ERR
199.595,2210B0,"6210B09E",0x9E(158)
199.898,2210B1,"6210B100",0x00(0)
200.482,221022,"62102200",0x00(0)
200.531,2210A6,"6210A600",0x00(0)
200.584,223018,"7F2231",ERR
200.836,2210A8,"6210A800",0x00(0)
200.977,22101F,"7F2231",ERR
201.037,2210B0,"6210B09E",0x9E(158)
201.659,221021,"62102137EFE4CD",0x37(55)+0xEF(239)
201.707,223050,"7F2231",ERR
201.759,22309A,"7F2231",ERR
201.803,223062,"7F2231",ERR
201.859,223048,"7F2231",ERR
201.904,223068,"7F2231",ERR
201.952,22304A,"7F2231",ERR
202.809,221022,"62102200",0x00(0)
202.865,2210A6,"6210A600",0x00(0)
202.922,223018,"7F2231",ERR
202.981,2210A8,"6210A845",0x45(69)
203.033,22101F,"7F2231",ERR
203.083,2210B0,"6210B09E",0x9E(158)
203.857,221022,"62102200",0x00(0)
203.906,2210A6,"6210A600",0x00(0)
203.951,223018,"7F2231",ERR
203.994,2210A8,"6210A845",0x45(69)
204.040,22101F,"7F2231",ERR
204.087,2210B0,"6210B09E",0x9E(158)
205.190,221022,"62102200",0x00(0)
205.242,2210A6,"6210A600",0x00(0)
205.289,223018,"7F2231",ERR
205.346,2210A8,"6210A800",0x00(0)
205.394,22101F,"7F2231",ERR
205.445,2210B0,"6210B02A",0x2A(42)
205.496,2210B1,"6210B100",0x00(0)
206.557,221022,"62102200",0x00(0)
206.609,2210A6,"6210A600",0x00(0)
206.666,223018,"7F2231",ERR
206.725,2210A8,"6210A845",0x45(69)
206.773,22101F,"7F2231",ERR
206.820,2210B0,"6210B027",0x27(39)
207.232,221021,"62102137EFE4CD",0x37(55)+0xEF(239)
207.289,223050,"7F2231",ERR
207.345,22309A,"7F2231",ERR
207.391,223062,"7F2231",ERR
207.454,223048,"7F2231",ERR
207.499,223068,"7F2231",ERR
207.550,22304A,"7F2231",ERR
208.841,221022,"?",ERR
208.856,2210A6,"STOPPED",ERR
208.917,223018,"STOPPED",ERR
208.917,2210A8,"",ERR
208.972,22101F,"6210A846",0x46(70)
209.021,2210B0,"6210B027",0x27(39)
210.059,221022,"62102200",0x00(0)
210.118,2210A6,"6210A644",0x44(68)
210.167,223018,"7F2231",ERR
210.233,2210A8,"6210A800",0x00(0)
210.292,22101F,"7F2231",ERR
210.340,2210B0,"6210B027",0x27(39)
210.546,2210B1,"6210B10D",0x0D(13)
211.214,221022,"62102200",0x00(0)
211.264,2210A6,"6210A643",0x43(67)
211.321,223018,"7F2231",ERR
211.374,2210A8,"6210A845",0x45(69)
211.426,22101F,"7F2231",ERR
211.513,2210B0,"6210B027",0x27(39)
212.326,221021,"62102137EFE4CD",0x37(55)+0xEF(239)
212.382,223050,"7F2231",ERR
212.432,22309A,"7F2231",ERR
212.491,223062,"7F2231",ERR
212.534,223048,"7F2231",ERR
212.589,223068,"7F2231",ERR
212.634,22304A,"7F2231",ERR
213.329,221022,"62102200",0x00(0)
213.388,2210A6,"6210A63F",0x3F(63)
213.446,223018,"7F2231",ERR
213.490,2210A8,"6210A845",0x45(69)
213.557,22101F,"7F2231",ERR
213.752,2210B0,"6210B09B",0x9B(155)
214.664,221022,"62102200",0x00(0)
214.717,2210A6,"6210A63E",0x3E(62)
214.763,223018,"7F2231",ERR
214.815,2210A8,"6210A800",0x00(0)
214.863,22101F,"7F2231",ERR
214.910,2210B0,"6210B09E",0x9E(158)
215.224,2210B1,"6210B100",0x00(0)
216.076,221022,"62102200",0x00(0)
216.128,2210A6,"6210A635",0x35(53)
216.185,223018,"7F2231",ERR
216.243,2210A8,"6210A800",0x00(0)
216.301,22101F,"7F2231",ERR
216.363,2210B0,"6210B09E",0x9E(158)
216.970,221021,"62102137EFE4CD",0x37(55)+0xEF(239)
217.028,223050,"7F2231",ERR
217.170,22309A,"7F2231",ERR
217.378,223062,"7F2231",ERR
217.455,223048,"7F2231",ERR
217.507,223068,"7F2231",ERR
217.563,22304A,"7F2231",ERR
218.099,221022,"62102200",0x00(0)
218.147,2210A6,"6210A627",0x27(39)
218.195,223018,"7F2231",ERR
218.247,2210A8,"6210A800",0x00(0)
218.301,22101F,"7F2231",ERR
218.345,2210B0,"6210B029",0x29(41)
219.413,221022,"62102200",0x00(0)
219.518,2210A6,"6210A627",0x27(39)
219.567,223018,"7F2231",ERR
219.617,2210A8,"6210A800",0x00(0)
219.671,22101F,"7F2231",ERR
219.728,2210B0,"6210B027",0x27(39)
220.505,221022,"62102200",0x00(0)
220.553,2210A6,"6210A618",0x18(24)
220.603,223018,"7F2231",ERR
220.653,2210A8,"6210A800",0x00(0)
220.712,22101F,"7F2231",ERR
220.765,2210B0,"6210B027",0x27(39)
220.816,2210B1,"6210B10C",0x0C(12)
221.860,221022,"62102200",0x00(0)
221.913,2210A6,"6210A600",0x00(0)
221.959,223018,"7F2231",ERR
222.005,2210A8,"6210A800",0x00(0)
222.053,22101F,"7F2231",ERR
222.101,2210B0,"6210B027",0x27(39)
222.498,221021,"62102137EFE4CD",0x37(55)+0xEF(239)
222.556,223050,"7F2231",ERR
222.602,22309A,"7F2231",ERR
222.656,223062,"7F2231",ERR
222.701,223048,"7F2231",ERR
222.751,223068,"7F2231",ERR
222.790,22304A,"7F2231",ERR
223.869,221022,"62102200",0x00(0)
223.911,2210A6,"6210A600",0x00(0)
223.967,223018,"7F2231",ERR
224.021,2210A8,"6210A800",0x00(0)
224.067,22101F,"7F2231",ERR
224.121,2210B0,"6210B09B",0x9B(155)
225.189,221022,"62102200",0x00(0)
225.241,2210A6,"6210A600",0x00(0)
225.300,223018,"7F2231",ERR
225.356,2210A8,"6210A845",0x45(69)
225.414,22101F,"7F2231",ERR
225.475,2210B0,"6210B09B",0x9B(155)
225.679,2210B1,"6210B100",0x00(0)
226.551,221022,"62102200",0x00(0)
226.729,2210A6,"6210A600",0x00(0)
226.779,223018,"7F2231",ERR
226.845,2210A8,"6210A800",0x00(0)
226.898,22101F,"7F2231",ERR
226.953,2210B0,"6210B09E",0x9E(158)
227.475,221021,"62102137EFE4CD",0x37(55)+0xEF(239)
227.527,223050,"7F2231",ERR
227.576,22309A,"7F2231",ERR
227.637,223062,"7F2231",ERR
227.695,223048,"7F2231",ERR
227.752,223068,"7F2231",ERR
227.813,22304A,"7F2231",ERR
228.454,221022,"62102200",0x00(0)
228.571,2210A6,"6210A600",0x00(0)
228.781,223018,"7F2231",ERR
228.859,2210A8,"6210A845",0x45(69)
228.904,22101F,"7F2231",ERR
228.954,2210B0,"6210B09E",0x9E(158)
229.726,221022,"62102200",0x00(0)
229.797,2210A6,"6210A600",0x00(0)
229.856,223018,"7F2231",ERR
229.914,2210A8,"6210A800",0x00(0)
229.960,22101F,"7F2231",ERR
230.016,2210B0,"6210B09E",0x9E(158)
230.616,2210B1,"6210B100",0x00(0)
231.189,221022,"62102200",0x00(0)
231.235,2210A6,"6210A600",0x00(0)
231.301,223018,"7F2231",ERR
231.354,2210A8,"6210A845",0x45(69)
231.399,22101F,"7F2231",ERR
231.451,2210B0,"6210B029",0x29(41)
232.395,221021,"62102137EFE4CD",0x37(55)+0xEF(239)
232.439,223050,"7F2231",ERR
232.499,22309A,"7F2231",ERR
232.555,223062,"7F2231",ERR
232.601,223048,"7F2231",ERR
232.650,223068,"7F2231",ERR
232.701,22304A,"7F2231",ERR
233.258,221022,"62102200",0x00(0)
233.308,2210A6,"6210A600",0x00(0)
233.359,223018,"7F2231",ERR
233.401,2210A8,"6210A800",0x00(0)
233.448,22101F,"7F2231",ERR
233.498,2210B0,"6210B09C",0x9C(156)
234.560,221022,"62102200",0x00(0)
234.615,2210A6,"6210A600",0x00(0)
234.661,223018,"7F2231",ERR
234.717,2210A8,"6210A800",0x00(0)
234.765,22101F,"7F2231",ERR
234.817,2210B0,"6210B09E",0x9E(158)
